Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
17:00 02-10-2017,4410.0,4431.78,4360.0,4380.0,53.272278,4337.572,114.4823607142859,True,33.048664723551404,26.253420039026327,9.70555337429858,61.383317444088085,4380.79,4096.792727272727,4380.967823223288,4453.331874957282,4371.699285714285,4290.066696471288
21:00 02-10-2017,4380.0,4467.33,4361.0,4405.0,78.757886,4348.8225,97.30583571428583,True,34.24176912889275,26.784743406288147,8.987360870939401,62.7486617878104,4387.589,4108.1563636363635,4385.337309909963,4457.651563811961,4374.272142857143,4290.892721902325
01:00 03-10-2017,4405.0,4417.0,4213.21,4271.0,331.171327,4353.638000000001,52.485892857142886,True,32.820675855939385,23.235864793707346,17.40529562629146,52.31303909213162,4384.6900000000005,4117.030909090909,4364.548708108151,4465.376926832635,4366.592857142858,4267.80878745308
05:00 03-10-2017,4280.0,4310.0,4189.71,4297.99,206.968904,4357.8375,15.709967857142942,True,31.18328067904705,21.430874439784482,17.570820746757633,53.93723490253974,4381.536999999999,4128.467090909091,4352.44712481576,4466.8674480506825,4365.550714285714,4264.233980520746
09:00 03-10-2017,4290.0,4297.66,4180.8,4258.57,220.858495,4355.7660000000005,-18.146360714285635,True,29.540076324579417,19.815865938424007,16.819658947879248,51.25342493165681,4369.546,4138.925454545454,4335.37855666744,4474.752995225139,4360.032857142857,4245.312719060576
13:00 03-10-2017,4258.58,4295.99,4235.0,4235.01,139.012073,4351.267,-52.84159642857131,True,28.014243709716617,19.012830946160555,16.13804479409686,49.69769436304296,4351.062,4148.810909090909,4317.129728182451,4484.135341159145,4352.747142857143,4221.3589445551415
17:00 03-10-2017,4235.02,4329.86,4222.02,4310.0,105.554878,4349.068,-67.56566785714273,True,27.02044392590608,19.900772711495325,14.981944460199234,54.341146349019596,4339.661,4160.131636363636,4315.83341396746,4483.7989047315405,4353.462142857143,4223.125380982745
21:00 03-10-2017,4314.9,4360.0,4274.0,4290.01,100.114785,4345.1195,-82.5092499999999,True,26.45481549346954,20.778598474462925,14.113611993946208,52.9691224363844,4327.661,4171.586,4311.138247791558,4484.589132775893,4350.64,4216.690867224108
01:00 04-10-2017,4290.01,4373.0,4280.0,4310.01,142.211634,4341.6945,-89.55618928571411,True,26.08172892183709,20.348630848526298,13.221214410678767,54.18730484338447,4317.753,4181.749818181818,4310.933111829456,4480.274014925582,4345.749285714285,4211.224556502988
05:00 04-10-2017,4310.01,4328.0,4185.01,4228.0,189.103419,4337.4655,-114.98479285714285,True,24.24913053103828,18.420128113661,18.264091254417874,48.73834926456652,4298.558999999999,4189.884363636364,4295.8543642241,4472.538833530349,4332.045714285714,4191.552595041079
09:00 04-10-2017,4230.0,4248.97,4142.0,4211.01,205.859774,4331.225,-135.7095785714287,True,23.04061170099025,17.113463886026373,19.820688068786474,47.69250077421387,4281.66,4197.701818181818,4280.428116183354,4460.294394794549,4316.831428571429,4173.368462348309
13:00 04-10-2017,4211.01,4225.5,4153.02,4173.11,123.214855,4323.03,-159.08368571428608,True,21.918415644517086,16.27123018279924,18.845219185113265,45.40468599896894,4258.471,4202.485454545455,4260.915731422744,4451.096352180677,4299.910000000001,4148.7236478193245
17:00 04-10-2017,4170.05,4236.63,4156.0,4208.59,107.960634,4318.460000000001,-174.97849642857193,False,20.702721244406288,16.133850025814418,17.795968000246205,47.86895433751059,4252.2300000000005,4207.544181818182,4251.401962073154,4430.549866135989,4285.588571428571,4140.627276721154
21:00 04-10-2017,4208.59,4235.0,4142.0,4143.04,104.558746,4309.136,-196.38674642857194,False,19.776092209091157,15.090223925844096,17.618587136716805,44.00607826555384,4236.735000000001,4211.585818181818,4231.699787150762,4407.575724045946,4265.81,4124.044275954055
01:00 05-10-2017,4143.06,4174.49,4110.0,4154.1,191.098447,4297.917,-205.0533000000005,False,19.36565161764443,14.394865625483435,19.093218329607804,44.797260076325806,4226.2880000000005,4216.278181818182,4217.590734941532,4387.13704113013,4249.674285714285,4112.211530298441
05:00 05-10-2017,4154.1,4234.77,4112.23,4226.05,161.845667,4288.227,-195.20203571428613,False,17.993602043689496,17.393295783348982,17.4479818102938,49.66735297080622,4225.392,4221.751818181819,4219.1287831339805,4344.171080792207,4236.892142857143,4129.613204922079
09:00 05-10-2017,4226.05,4335.0,4226.05,4314.49,156.27019,4282.751,-165.1455428571433,False,17.976864172208543,23.079331579832477,16.11814513454648,54.82412054678154,4225.841,4228.388909090909,4236.467186200529,4353.392549312733,4239.998571428571,4126.60459354441
