Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
07:30 09-12-2021,49015.0,49151.88,49003.6,49097.99,224.81185,49217.9735,-175.49160357142975,False,31.18300591852102,12.800628962717905,27.089444938378378,41.70332774277569,49103.78,49512.01072727273,49119.75025794078,49302.0039935081,49113.63642857143,48925.26886363476
07:35 09-12-2021,49099.99,49275.99,49082.88,49254.47,172.12864,49205.12,-120.91043571428628,False,30.3191986836317,16.928605246627793,24.916762315630194,46.90003025422695,49114.901999999995,49503.225272727264,49144.244756497006,49280.9261859787,49109.29357142857,48937.66095687844
07:40 09-12-2021,49254.47,49374.24,49225.01,49266.26,130.9342,49192.485499999995,-65.55032499999908,False,28.708669561982987,19.988896693120093,23.35770388741287,47.27280810181637,49124.35799999999,49494.39363636363,49166.42934622482,49302.130681942894,49130.11785714286,48958.10503234283
07:45 09-12-2021,49266.26,49329.67,49225.7,49327.2,81.91399,49184.835999999996,-5.5860964285697605,False,27.213178234737757,19.09255929228989,22.310303227274826,49.21269336612804,49136.383,49485.41527272727,49195.660374183935,49343.81452710594,49149.04714285714,48954.27975860834
07:50 09-12-2021,49327.2,49408.78,49300.0,49340.07,81.17469,49182.742,46.63698571428665,False,25.34174632778799,21.672011943740806,21.23728433069056,49.62470689732824,49162.240000000005,49478.12545454545,49221.91666978685,49376.23160337526,49158.985714285714,48941.73982519617
07:55 09-12-2021,49340.07,49361.61,49300.0,49312.05,54.32989,49174.8445,98.00962500000082,False,23.60398812847749,21.05437800700166,20.63203976175697,48.71893250173769,49196.455,49470.972,49238.30454800742,49401.77525271645,49171.042857142864,48940.31046156928
08:00 09-12-2021,49312.05,49420.01,49286.01,49351.71,92.41058,49172.1335,151.9449750000004,True,22.451604370930394,22.4640674048531,19.3409735276305,50.07658110833393,49227.625,49464.58218181818,49258.92372109697,49432.70165370292,49183.900714285715,48935.09977486851
08:05 09-12-2021,49351.71,49351.72,49276.62,49303.49,87.649,49171.5445,183.39863928571327,True,21.295789172422634,21.64651760268351,19.092126561668152,48.43544534659062,49243.766,49459.44581818182,49267.026680897514,49447.01134478753,49190.79642857143,48934.58151235534
08:10 09-12-2021,49303.49,49347.59,49222.0,49227.94,71.70149,49184.2055,171.8368499999999,False,19.823185402321066,20.315012817119975,20.592915259347812,45.951765040472914,49249.617,49454.358181818185,49259.920011643415,49450.63477837101,49201.256428571425,48951.87807877184
08:15 09-12-2021,49227.95,49279.99,49111.12,49153.65,125.92555,49188.7785,150.7388785714292,False,19.343145609844235,18.6535229925468,24.2787835416173,43.63572088024526,49263.48299999999,49447.59636363636,49240.59819134461,49430.84146841428,49214.381428571425,48997.92138872857
08:20 09-12-2021,49153.65,49270.84,49152.28,49169.14,63.29155,49187.189,146.19797142857223,False,18.897394373972894,17.56721288582587,22.864879693497738,44.25241267332576,49270.598,49437.938363636364,49227.605792918315,49419.59528616546,49223.604999999996,49027.61471383453
08:25 09-12-2021,49169.13,49199.14,49111.12,49177.1,69.54683,49188.8815,137.88061785714345,False,18.800649699590092,16.785658518950246,23.928052129284257,44.580406442101065,49262.861000000004,49431.04563636364,49218.42292147862,49418.735948873036,49226.10642857143,49033.476908269826
08:30 09-12-2021,49177.1,49204.42,49041.8,49072.67,85.42172,49183.93,111.39663571428625,False,19.21037219099932,15.420647332009349,25.448650799841793,41.230399803722,49243.502,49421.08181818182,49191.92239030068,49425.892316693666,49219.195,49012.497683306334
08:35 09-12-2021,49072.67,49139.99,49036.36,49114.79,67.61268,49179.322,98.71846428571476,False,19.62919206324326,14.6055455631919,24.380964865104712,43.047398800955264,49222.261,49413.45254545455,49177.89831933692,49409.95559720738,49226.32357142858,49042.69154564977
08:40 09-12-2021,49114.8,49214.4,49089.99,49196.26,97.68773,49185.060000000005,88.34460714285876,False,19.170352458170157,17.497151424542082,22.821391440704648,46.42018571229359,49207.88,49411.88745454545,49181.2368067302,49403.86059872921,49233.34285714286,49062.82511555651
08:45 09-12-2021,49196.27,49317.8,49142.4,49317.8,83.03239,49202.455,85.59765000000203,False,17.863272087156947,21.166794773152944,20.80115852190977,50.97903376250164,49208.455,49411.232,49206.0664782338,49413.664385426695,49237.866428571426,49062.06847171616
08:50 09-12-2021,49317.8,49342.1,49203.47,49214.88,83.76719,49211.1985,61.90562142857361,True,16.86558646032801,20.911877189407797,19.343653234268984,47.385233943682465,49194.772,49406.361090909086,49207.668936736736,49409.61498282765,49234.19642857143,49058.77787431521
08:55 09-12-2021,49214.88,49257.41,49160.4,49160.53,82.56274,49212.121,35.85577857143019,True,15.791039449028535,19.86303032162917,20.600242134477103,45.59838472414221,49180.476,49398.052363636365,49199.09822096642,49393.41687476365,49222.291428571436,49051.16598237922
09:00 09-12-2021,49160.54,49160.54,48942.85,48990.67,245.08771,49203.183,-15.52677499999804,False,16.40888447850545,17.715765333226,29.176689094984376,40.56598768450047,49156.748999999996,49387.26254545454,49161.20218079071,49392.67309960448,49197.33428571428,49001.99547182408
09:05 09-12-2021,48990.67,49299.14,48980.05,49229.08,194.85471,49213.8875,-35.42659642857055,True,15.769356418227106,21.465052758812835,24.923551250109792,48.898382323225746,49164.292,49372.61036363636,49173.54360246512,49377.27014274698,49191.407857142854,49005.54557153873
09:10 09-12-2021,49229.08,49346.23,49156.13,49310.0,93.92903,49224.488,-35.64154285714332,True,14.81042075601403,21.747812158249623,22.79193844513412,51.33591872841557,49178.378000000004,49359.19181818182,49198.35385656237,49365.023196464615,49188.42857142857,49011.83394639253
09:15 09-12-2021,49309.99,49670.5,49090.0,49133.99,372.54787,49218.464,-65.91898214285773,True,15.491335920550204,29.236098902108328,17.788734187302534,46.28138947018854,49174.066999999995,49342.11890909091,49186.65133718739,49342.644763048644,49176.32142857143,49009.99809409421
09:20 09-12-2021,49134.0,49358.2,49120.0,49339.17,102.11946,49222.109500000006,-53.869928571429824,True,16.12361428761951,26.650850601320954,16.215737222664213,52.07198101585939,49200.717,49328.616181818186,49214.38200315331,49369.27109146299,49184.266428571435,48999.261765679876
09:25 09-12-2021,49339.17,49339.17,49238.73,49253.74,65.04673,49218.436499999996,-50.76234285714415,True,16.710729914183865,25.62201553205365,15.589741475726468,49.722856656604215,49214.612,49313.227636363634,49221.53800257998,49378.85498288232,49191.41571428572,49003.97644568912
09:30 09-12-2021,49253.74,49280.07,49188.07,49236.25,65.85704,49213.245500000005,-47.031639285716594,True,16.8258802034056,24.68211298330971,17.037836001292515,49.244103182401126,49218.611,49299.03418181818,49224.2129112018,49384.555006657836,49196.20928571429,49007.86356477075
09:35 09-12-2021,49236.25,49330.0,49190.55,49297.02,58.54088,49212.49399999999,-31.943289285716354,True,17.217968160757962,25.310523629888674,16.075243504672017,50.97068634838675,49216.533,49289.48054545454,49237.45056371056,49399.659450709536,49204.775,49009.89054929047
09:40 09-12-2021,49294.95,49373.79,49212.06,49367.48,70.80498,49213.2825,3.877317857140995,True,17.82691456232561,25.42689113070786,15.015673612064493,52.9251160400009,49231.793,49282.39818181818,49261.09227939955,49422.76862700921,49225.83285714286,49028.897087276506
09:45 09-12-2021,49367.49,49474.27,49288.01,49429.99,126.03331,49219.6075,47.050474999997114,True,18.913878676037264,27.582135003764336,13.88091414974376,54.614635958295025,49258.738999999994,49277.12563636364,49291.80095587236,49460.812979495815,49248.34714285714,49035.88130621847
09:50 09-12-2021,49429.99,49446.62,49368.56,49420.3,77.38514,49229.2255,78.7498607142836,True,19.923202495912374,26.672400374580825,13.423083445738365,54.296657407705084,49301.702000000005,49274.563818181814,49315.16441844102,49491.924474842395,49264.34999999999,49036.77552515759
09:55 09-12-2021,49420.31,49447.73,49367.09,49405.0,88.56992,49241.793,97.38525714285593,True,20.844604358310637,25.728328468779882,13.012494544667334,53.77627388376622,49319.294,49271.109454545454,49331.498160542644,49508.214477909,49270.57857142857,49032.94266494813
10:00 09-12-2021,49405.0,49415.38,49334.52,49345.29,79.61224,49250.6005,103.55874999999882,True,21.337576557158542,24.781148922714948,14.016319785275458,51.739220729061365,49322.823,49266.34345454545,49334.005767716706,49518.28855083443,49279.89357142857,49041.498592022705
10:05 09-12-2021,49343.52,49347.33,49187.8,49205.03,102.99668,49251.997,83.23066785714079,True,20.36806951568485,22.983402728363988,19.671474203105397,47.30813045064245,49329.927,49259.14872727273,49310.55562813184,49516.14357729916,49283.07214285714,49050.00070841512
10:10 09-12-2021,49205.03,49248.2,49121.29,49170.9,77.95322,49256.908500000005,46.992989285712156,True,18.92173150221155,21.638554286592,21.58697010118056,46.29262703033806,49313.1,49252.35436363637,49285.16369574423,49477.12549882675,49295.94571428572,49114.765929744695
10:15 09-12-2021,49170.89,49243.93,49126.99,49225.58,77.52458,49262.448,24.98467499999929,True,17.578703346843483,20.451072301287695,20.40231895614827,48.16893594428866,49310.284,49247.22418181819,49274.330296518005,49477.25313152584,49295.69571428571,49114.13829704559
10:20 09-12-2021,49225.57,49250.93,49050.63,49102.44,129.27659,49257.757,-11.557260714285501,True,16.931788031956007,18.571149097390435,22.03123956559522,44.484851195685465,49296.903000000006,49241.013636363634,49243.07751533291,49487.50063553756,49280.869999999995,49074.23936446243
10:25 09-12-2021,49102.44,49186.67,49053.26,49162.69,75.52036,49250.0015,-22.017457142856117,True,16.331080953846207,17.42240263068639,20.668463978830687,46.58877214474969,49283.47,49235.347272727275,49228.4616034542,49484.18081969091,49282.92,49081.659180309085
10:30 09-12-2021,49162.68,49203.39,49083.11,49176.33,98.33437,49248.074,-39.360478571427876,True,15.607028148542428,17.22288855682944,19.49747323201316,47.0668289833431,49264.355,49229.25254545455,49218.98313009889,49476.974889586454,49271.288571428566,49065.60225327068
10:35 09-12-2021,49176.32,49274.21,49176.32,49246.18,113.99922,49252.3565,-48.11749642857198,True,14.725749855317265,19.830635624369926,18.57510136979358,49.50317774320668,49245.974,49224.29309090909,49223.92801553545,49476.65591589671,49270.74857142857,49064.84122696044
10:40 09-12-2021,49246.18,49396.55,49176.17,49296.06,92.78882,49267.626,-66.04035000000059,True,14.889993077182947,23.502157539252515,16.663835057804345,51.19183103113891,49233.55,49220.945272727266,49237.04292180172,49480.368795700204,49275.02071428571,49069.67263287122
10:45 09-12-2021,49296.05,49375.0,49210.01,49224.8,63.99958,49267.412,-80.02342857142828,True,15.042504640343939,21.701810968017544,15.387327645247131,48.7407137414239,49215.53,49218.088,49234.81693601959,49476.36570244944,49269.86214285715,49063.35858326486
10:50 09-12-2021,49224.8,49332.98,49218.49,49295.26,87.72857,49266.675,-71.56767142857123,True,15.184122520422003,20.526742856146164,14.554164087169264,51.17397111962574,49210.527,49214.91090909091,49245.80658401602,49464.700909639934,49264.70357142857,49064.7062332172
10:55 09-12-2021,49295.26,49386.4,49276.0,49338.38,95.81017,49276.8945,-68.71279642857213,True,15.74220012747591,22.009914093655006,13.779376198653019,52.62273622509439,49223.862,49213.682727272724,49262.638114194924,49441.389309570026,49258.159999999996,49074.93069042997
11:00 09-12-2021,49338.38,49447.93,49297.37,49371.61,113.86831,49278.5165,-42.31991428571474,True,16.711215818188233,23.37736619550526,12.78016512708623,53.73629956387533,49243.933000000005,49214.70709090909,49282.4511843413,49426.99217542717,49254.68214285715,49082.37211028713
11:05 09-12-2021,49371.62,49395.55,49289.22,49291.63,77.39068,49280.411,-39.692142857144184,True,17.504279748665823,22.15545606411006,12.512791311173416,50.71621412384033,49250.538,49220.469090909086,49284.12005991561,49399.432714410475,49246.58428571429,49093.73585701811
11:10 09-12-2021,49291.63,49338.62,49263.18,49333.68,82.74065,49285.282499999994,-31.61139285714279,True,17.89155757918952,21.30461597328415,13.35784212075951,52.202882736718045,49273.662,49225.40527272727,49293.13095811277,49396.56468607512,49245.755000000005,49094.94531392489
11:15 09-12-2021,49338.62,49399.99,49218.32,49237.31,70.21864,49282.297000000006,-36.229328571429235,True,18.73824671334191,22.43464842245523,12.14797579610928,48.66169009866917,49281.123999999996,49226.06672727272,49282.981693001355,49397.288085283435,49248.06071428571,49098.83334328799
11:20 09-12-2021,49237.31,49237.31,49060.96,49072.88,142.05061,49267.566999999995,-61.97420357142883,True,17.704865743948137,20.49417191709193,18.815298575826457,43.37688451498128,49270.778999999995,49224.78727272728,49244.78138518293,49411.76291835796,49241.059285714284,49070.355653070605
11:25 09-12-2021,49072.89,49130.0,49010.0,49046.26,119.93399,49248.3805,-77.55669285714251,False,16.61247824462271,19.272597741338117,20.225060365563458,42.588679149846094,49250.787,49222.50654545454,49208.68658787693,49426.38441812669,49228.250714285714,49030.11701044474
11:30 09-12-2021,49046.26,49065.31,48694.42,48825.65,637.18628,49218.648,-113.01439999999964,False,17.68528568204321,16.08196301063647,30.963180384265033,36.76139087213851,49203.746,49215.57381818181,49139.0435718993,49490.40503532436,49208.48,48926.55496467565
11:35 09-12-2021,48831.99,48919.73,48782.91,48803.85,130.16354,49188.590500000006,-145.1506964285718,False,18.681464016790816,15.089528953174018,29.052411486191193,36.24552778356991,49161.651,49210.52563636363,49078.09928609943,49533.60985385403,49182.84857142857,48832.08728900311
11:40 09-12-2021,48803.85,48969.58,48791.19,48862.56,122.15924,49164.454,-164.02813928571507,False,19.117551168266026,16.114581161078625,26.735759835790024,38.68470482818648,49118.381,49208.574,49038.910324990444,49548.15031038216,49160.436428571425,48772.72254676069
11:45 09-12-2021,48862.56,48882.2,48510.0,48672.33,315.57209,49137.819,-216.6955607142864,False,20.812177785572054,13.666019090040034,34.15264675195081,34.21942482719486,49051.776,49201.888909090914,48972.25935681036,49577.23730485743,49119.44714285714,48661.65698085685
11:50 09-12-2021,48676.94,48773.94,48605.01,48627.46,188.80581,49110.647,-274.37778571428623,False,22.38575964449908,12.721227109221129,31.791524133696853,33.26604910111379,48977.361,49192.532181818184,48909.568564663015,49582.27236643468,49071.69,48561.10763356533
