Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
09:00 16-06-2021,1.5207,1.5277,1.49,1.5042,41370746.76,1.53846,0.050119107142857104,False,18.0421462515874,18.95143518432379,23.79753248393782,46.15325273708656,1.5546799999999998,1.5307399999999998,1.5406418716441306,1.6059340403856597,1.554957142857143,1.5039802453286262
13:00 16-06-2021,1.5041,1.5316,1.4895,1.5156,48777521.37,1.542235,0.030784821428571377,False,17.441236583159572,18.30208061931382,22.20242599127158,47.46859163382702,1.5489600000000001,1.5271690909090911,1.5360888040724705,1.6059931483915542,1.5549285714285712,1.5038639944655883
17:00 16-06-2021,1.5156,1.5169,1.474,1.4851,36620878.82,1.545485,0.002584107142857117,True,17.28070437309186,17.04809248538076,23.156726499833407,44.41323454230557,1.5378,1.5236654545454547,1.5268181124229305,1.6083711080523297,1.5481214285714286,1.4878717490905276
21:00 16-06-2021,1.4851,1.5307,1.4806,1.5299,24244581.35,1.5466950000000002,-0.010865357142857204,True,16.672957089520477,17.880848491102512,21.319607515082694,49.44451449722458,1.5331700000000001,1.5230109090909092,1.5273784556187613,1.6077013536547373,1.5467357142857143,1.4857700749166913
01:00 17-06-2021,1.5299,1.5388,1.5215,1.5308,19732587.88,1.5454050000000001,-0.018285071428571484,True,15.84416570099276,18.71017180310712,20.70865825833591,49.54109418536481,1.53067,1.523109090909091,1.5280005545971682,1.6024854429498476,1.5434428571428571,1.4844002713358666
05:00 17-06-2021,1.5309,1.5377,1.5142,1.5143,18323358.72,1.54423,-0.029133392857142962,True,15.291416152560158,17.957379219013124,21.125292398097336,47.77961314957505,1.5263,1.5227545454545452,1.5255095446704101,1.5976817785515178,1.5392642857142855,1.4808467928770532
09:00 17-06-2021,1.5143,1.5162,1.4894,1.5065,31646648.71,1.5425799999999998,-0.03974842857142867,False,15.465675680179727,17.11181750246549,24.487880577130476,46.94894930437677,1.52143,1.5221672727272728,1.5220532638212445,1.583916867482856,1.5328214285714288,1.4817259896600015
13:00 17-06-2021,1.5064,1.507,1.4568,1.4678,46511906.12,1.54017,-0.05734557142857151,False,16.386310537313964,15.627441745377995,27.996946765822763,43.040926845321295,1.51369,1.5223872727272725,1.5121890340355635,1.5802260712331346,1.5250785714285715,1.4699310716240084
17:00 17-06-2021,1.4677,1.4878,1.4581,1.4826,24619687.99,1.53528,-0.06404053571428582,False,17.24118576179575,14.808958766269347,26.5306143508186,44.88767243944082,1.50575,1.5211381818181817,1.506809209665461,1.5762218648162145,1.51985,1.4634781351837853
21:00 17-06-2021,1.4825,1.4834,1.4482,1.4749,21991206.14,1.53156,-0.07252603571428583,False,18.25761839219381,13.881030569129743,26.630518430797533,44.10454417225577,1.50117,1.5191927272727273,1.5010075351808316,1.5704678687581786,1.5139142857142858,1.457360702670393
01:00 18-06-2021,1.4749,1.4883,1.4707,1.481,20926649.67,1.526765,-0.07505542857142863,False,18.98863639731075,14.336663254480877,25.76133216918448,44.906083734159424,1.49885,1.5187072727272726,1.4973698015115895,1.5625445505883637,1.5086142857142857,1.4546840208402076
